chr,locus,model,start,stop,ori,is_TE,is_expressed,is_representative,annotation
Chr3,LOC_Os03g16740,LOC_Os03g16740.1,9269491,9273582,-,N,Y,Y,protein kinase APK1A  chloroplast precursor  putative  expressed
Chr3,LOC_Os03g16740,LOC_Os03g16740.2,9269491,9273580,-,N,Y,N,protein kinase APK1A  chloroplast precursor  putative  expressed
Chr3,LOC_Os03g16750,LOC_Os03g16750.1,9278565,9281168,+,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g16760,LOC_Os03g16760.1,9285328,9288857,+,N,Y,Y,protein phosphatase 2C  putative  expressed
Chr3,LOC_Os03g16770,LOC_Os03g16770.1,9293804,9295113,-,N,N,Y,hypothetical protein
Chr3,LOC_Os03g16780,LOC_Os03g16780.1,9296798,9300002,-,N,Y,Y,ankyrin repeat family protein  putative  expressed
Chr3,LOC_Os03g16790,LOC_Os03g16790.3,9307510,9312680,+,N,Y,N,DHHC zinc finger domain containing protein  expressed
Chr3,LOC_Os03g16790,LOC_Os03g16790.2,9307510,9312680,+,N,Y,N,DHHC zinc finger domain containing protein  expressed
Chr3,LOC_Os03g16790,LOC_Os03g16790.1,9307510,9312680,+,N,Y,Y,DHHC zinc finger domain containing protein  expressed
Chr3,LOC_Os03g16800,LOC_Os03g16800.1,9313676,9316712,-,N,Y,Y,clathrin assembly protein  putative  expressed
Chr3,LOC_Os03g16800,LOC_Os03g16800.2,9313676,9316388,-,N,Y,N,clathrin assembly protein  putative  expressed
Chr3,LOC_Os03g16812,LOC_Os03g16812.1,9325760,9326017,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g16824,LOC_Os03g16824.1,9329407,9335088,+,N,Y,Y,spotted leaf 11  putative  expressed
Chr3,LOC_Os03g16840,LOC_Os03g16840.1,9346841,9347747,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g16850,LOC_Os03g16850.1,9359466,9360935,-,N,Y,Y,dof zinc finger domain containing protein  putative  expressed
Chr3,LOC_Os03g16860,LOC_Os03g16860.1,9370159,9373083,+,N,Y,Y,DnaK family protein  putative  expressed
Chr3,LOC_Os03g16860,LOC_Os03g16860.2,9370159,9373082,+,N,Y,N,DnaK family protein  putative  expressed
Chr3,LOC_Os03g16870,LOC_Os03g16870.1,9373153,9375798,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g16870,LOC_Os03g16870.2,9373761,9375798,-,N,Y,N,expressed protein
Chr3,LOC_Os03g16874,LOC_Os03g16874.2,9375951,9377728,+,N,Y,N,expressed protein
Chr3,LOC_Os03g16874,LOC_Os03g16874.1,9375951,9377728,+,N,Y,N,expressed protein
Chr3,LOC_Os03g16874,LOC_Os03g16874.3,9375951,9377728,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g16880,LOC_Os03g16880.1,9377892,9382592,-,N,Y,Y,DnaK family protein  putative  expressed
Chr3,LOC_Os03g16890,LOC_Os03g16890.1,9382925,9387439,-,N,Y,Y,N-acetylglucosaminyltransferase  putative  expressed
Chr3,LOC_Os03g16900,LOC_Os03g16900.1,9392253,9395747,-,N,Y,Y,rab GDP dissociation inhibitor alpha  putative  expressed
Chr3,LOC_Os03g16910,LOC_Os03g16910.1,9402623,9405554,+,N,Y,Y,SLT1 protein  putative  expressed
Chr3,LOC_Os03g16910,LOC_Os03g16910.2,9402623,9405556,+,N,Y,N,SLT1 protein  putative  expressed
Chr3,LOC_Os03g16920,LOC_Os03g16920.1,9411494,9416082,-,N,Y,Y,DnaK family protein  putative  expressed
Chr3,LOC_Os03g16940,LOC_Os03g16940.1,9418863,9419832,-,N,Y,Y,glyoxalase family protein  putative  expressed
Chr3,LOC_Os03g16950,LOC_Os03g16950.1,9421689,9422925,-,N,Y,Y,cysteine-rich repeat secretory protein 55 precursor  putative  expressed
Chr3,LOC_Os03g16960,LOC_Os03g16960.1,9425490,9426843,-,N,Y,Y,cysteine-rich repeat secretory protein 55 precursor  putative  expressed
Chr3,LOC_Os03g16970,LOC_Os03g16970.1,9433818,9434456,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g16980,LOC_Os03g16980.2,9436483,9440656,+,N,Y,N,NAD dependent epimerase/dehydratase family domain containing protein  expressed
Chr3,LOC_Os03g16980,LOC_Os03g16980.3,9436483,9440656,+,N,Y,N,NAD dependent epimerase/dehydratase family domain containing protein  expressed
Chr3,LOC_Os03g16980,LOC_Os03g16980.5,9436483,9440055,+,N,Y,N,NAD dependent epimerase/dehydratase family domain containing protein  expressed
Chr3,LOC_Os03g16980,LOC_Os03g16980.1,9436483,9440656,+,N,Y,Y,NAD dependent epimerase/dehydratase family domain containing protein  expressed
Chr3,LOC_Os03g16980,LOC_Os03g16980.4,9436483,9440656,+,N,Y,N,NAD dependent epimerase/dehydratase family domain containing protein  expressed
Chr3,LOC_Os03g16990,LOC_Os03g16990.1,9440979,9441694,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g17000,LOC_Os03g17000.2,9445273,9448703,+,N,Y,Y,NAD dependent epimerase/dehydratase family domain containing protein  expressed
Chr3,LOC_Os03g17000,LOC_Os03g17000.4,9445273,9448703,+,N,Y,N,NAD dependent epimerase/dehydratase family domain containing protein  expressed
Chr3,LOC_Os03g17000,LOC_Os03g17000.3,9445447,9448703,+,N,Y,N,NAD dependent epimerase/dehydratase family domain containing protein  expressed
Chr3,LOC_Os03g17010,LOC_Os03g17010.1,9449305,9453103,-,N,Y,Y,RNA recognition motif containing protein  putative  expressed
Chr3,LOC_Os03g17010,LOC_Os03g17010.2,9449305,9453103,-,N,Y,N,RNA recognition motif containing protein  putative  expressed
Chr3,LOC_Os03g17010,LOC_Os03g17010.3,9449305,9453103,-,N,Y,N,RNA recognition motif containing protein  putative  expressed
Chr3,LOC_Os03g17020,LOC_Os03g17020.2,9454830,9458933,-,N,Y,N,GTPase-activating protein  putative  expressed
Chr3,LOC_Os03g17020,LOC_Os03g17020.1,9455580,9458933,-,N,Y,Y,GTPase-activating protein  putative  expressed
Chr3,LOC_Os03g17030,LOC_Os03g17030.1,9461141,9465513,+,N,Y,Y,polyadenylate-binding protein  putative  expressed
Chr3,LOC_Os03g17040,LOC_Os03g17040.1,9478467,9479158,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g17050,LOC_Os03g17050.1,9480106,9489032,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g17060,LOC_Os03g17060.1,9489422,9490866,-,N,Y,Y,RNA recognition motif containing protein  putative  expressed
Chr3,LOC_Os03g17070,LOC_Os03g17070.1,9491414,9492494,-,N,Y,Y,ATP synthase B chain  chloroplast precursor  putative  expressed
Chr3,LOC_Os03g17084,LOC_Os03g17084.1,9492890,9497494,+,N,Y,Y,Core histone H2A/H2B/H3/H4 domain containing protein  putative  expressed
Chr3,LOC_Os03g17100,LOC_Os03g17100.1,9498900,9499826,-,N,Y,Y,Core histone H2A/H2B/H3/H4 domain containing protein  putative  expressed
Chr3,LOC_Os03g17110,LOC_Os03g17110.1,9500919,9502677,+,Y,Y,Y,transposon protein  putative  CACTA  En/Spm sub-class  expressed
Chr3,LOC_Os03g17120,LOC_Os03g17120.2,9506731,9510937,-,N,Y,N,arginine biosynthesis bifunctional protein argJ 1  putative  expressed
Chr3,LOC_Os03g17120,LOC_Os03g17120.1,9506731,9510937,-,N,Y,Y,arginine biosynthesis bifunctional protein argJ 1  putative  expressed
Chr3,LOC_Os03g17130,LOC_Os03g17130.1,9513353,9518158,-,N,Y,Y,bHelix-loop-helix transcription factor  putative  expressed
Chr3,LOC_Os03g17140,LOC_Os03g17140.1,9519883,9521111,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g17150,LOC_Os03g17150.1,9524919,9525850,-,N,Y,Y,ZOS3-09 - C2H2 zinc finger protein  expressed
Chr3,LOC_Os03g17164,LOC_Os03g17164.1,9546132,9550718,+,N,Y,Y,kinesin-related protein  putative  expressed
Chr3,LOC_Os03g17170,LOC_Os03g17170.1,9553185,9555231,+,N,Y,Y,zinc finger  C3HC4 type domain containing protein  expressed
Chr3,LOC_Os03g17174,LOC_Os03g17174.1,9555524,9557435,+,N,Y,Y,PsbP  putative  expressed
Chr3,LOC_Os03g17174,LOC_Os03g17174.2,9555524,9557435,+,N,Y,N,PsbP  putative  expressed
Chr3,LOC_Os03g17180,LOC_Os03g17180.1,9557459,9566526,-,N,Y,Y,ABC transporter  ATP-binding protein  putative  expressed
Chr3,LOC_Os03g17200,LOC_Os03g17200.1,9575542,9576332,+,N,Y,Y,plant-specific domain TIGR01589 family protein  expressed
Chr3,LOC_Os03g17210,LOC_Os03g17210.1,9591835,9598834,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g17210,LOC_Os03g17210.2,9594028,9598834,+,N,Y,N,expressed protein
Chr3,LOC_Os03g17220,LOC_Os03g17220.1,9599365,9601109,+,N,Y,Y,dirigent  putative  expressed
Chr3,LOC_Os03g17230,LOC_Os03g17230.1,9600151,9603553,-,N,Y,Y,NAD dependent epimerase/dehydratase family domain containing protein  expressed
Chr3,LOC_Os03g17240,LOC_Os03g17240.1,9605153,9608438,+,N,Y,Y,ankyrin repeat-containing protein  putative  expressed
Chr3,LOC_Os03g17250,LOC_Os03g17250.1,9610117,9613300,+,N,Y,Y,ankyrin repeat-containing protein  putative  expressed
Chr3,LOC_Os03g17260,LOC_Os03g17260.1,9617509,9618969,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g17270,LOC_Os03g17270.1,9619834,9628261,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g17270,LOC_Os03g17270.2,9619834,9628261,-,N,Y,N,expressed protein
Chr3,LOC_Os03g17280,LOC_Os03g17280.1,9628803,9632061,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g17300,LOC_Os03g17300.4,9632645,9636759,+,N,Y,N,TKL_IRAK_CrRLK1L-1.7 - The CrRLK1L-1 subfamily has homology to the CrRLK1L homolog  expressed
Chr3,LOC_Os03g17300,LOC_Os03g17300.1,9632645,9636759,+,N,Y,Y,TKL_IRAK_CrRLK1L-1.7 - The CrRLK1L-1 subfamily has homology to the CrRLK1L homolog  expressed
Chr3,LOC_Os03g17300,LOC_Os03g17300.2,9632645,9636759,+,N,Y,N,TKL_IRAK_CrRLK1L-1.7 - The CrRLK1L-1 subfamily has homology to the CrRLK1L homolog  expressed
Chr3,LOC_Os03g17300,LOC_Os03g17300.3,9632645,9636759,+,N,Y,N,TKL_IRAK_CrRLK1L-1.7 - The CrRLK1L-1 subfamily has homology to the CrRLK1L homolog  expressed
Chr3,LOC_Os03g17310,LOC_Os03g17310.1,9632645,9642093,-,N,Y,Y,calcium-transporting ATPase  endoplasmic reticulum-type  putative  expressed
Chr3,LOC_Os03g17330,LOC_Os03g17330.1,9645540,9646541,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g17340,LOC_Os03g17340.1,9646750,9651687,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g17350,LOC_Os03g17350.1,9654330,9657056,+,N,Y,Y,white-brown complex homolog protein  putative  expressed
Chr3,LOC_Os03g17359,LOC_Os03g17359.1,9658501,9659643,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g17370,LOC_Os03g17370.1,9664896,9667193,+,N,Y,Y,white-brown complex homolog protein  putative  expressed
Chr3,LOC_Os03g17380,LOC_Os03g17380.1,9668191,9668694,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g17410,LOC_Os03g17410.1,9680890,9685865,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g17420,LOC_Os03g17420.1,9691282,9693337,+,Y,N,Y,transposon protein  putative  unclassified
Chr3,LOC_Os03g17426,LOC_Os03g17426.1,9695042,9695761,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g17432,LOC_Os03g17432.1,9699177,9700391,+,N,Y,Y,pre-mRNA-splicing factor ATP-dependent RNA helicase DHX16  putative  expressed
Chr3,LOC_Os03g17440,LOC_Os03g17440.1,9700359,9703425,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g17450,LOC_Os03g17450.1,9703689,9707179,+,N,Y,Y,nucleotide binding protein  putative  expressed
Chr3,LOC_Os03g17460,LOC_Os03g17460.1,9708206,9710092,-,N,Y,Y,IN2-1 protein  putative  expressed
Chr3,LOC_Os03g17470,LOC_Os03g17470.1,9712370,9714748,-,N,Y,Y,IN2-1 protein  putative  expressed
Chr3,LOC_Os03g17480,LOC_Os03g17480.1,9717252,9719907,-,N,Y,Y,IN2-1 protein  putative  expressed
Chr3,LOC_Os03g17490,LOC_Os03g17490.2,9721925,9725008,+,N,Y,N,expressed protein
Chr3,LOC_Os03g17490,LOC_Os03g17490.1,9721925,9725003,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g17500,LOC_Os03g17500.1,9725271,9727544,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g17510,LOC_Os03g17510.1,9730414,9732973,-,N,Y,Y,pentatricopeptide  putative  expressed
Chr3,LOC_Os03g17520,LOC_Os03g17520.1,9733146,9737565,-,N,Y,Y,CDP-alcohol phosphatidyltransferase  putative  expressed
Chr3,LOC_Os03g17530,LOC_Os03g17530.1,9739025,9739582,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g17540,LOC_Os03g17540.1,9743501,9751248,+,N,Y,Y,TBC domain containing protein  expressed
Chr3,LOC_Os03g17540,LOC_Os03g17540.3,9743501,9751248,+,N,Y,N,TBC domain containing protein  expressed
Chr3,LOC_Os03g17550,LOC_Os03g17550.1,9751680,9755757,-,N,Y,Y,serine/threonine-protein kinase  putative  expressed
Chr3,LOC_Os03g17560,LOC_Os03g17560.1,9757006,9759331,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g17570,LOC_Os03g17570.5,9759479,9768690,-,N,Y,N,response regulator receiver domain containing protein  expressed
Chr3,LOC_Os03g17570,LOC_Os03g17570.4,9759479,9768690,-,N,Y,N,response regulator receiver domain containing protein  expressed
Chr3,LOC_Os03g17570,LOC_Os03g17570.6,9759479,9768690,-,N,Y,N,response regulator receiver domain containing protein  expressed
Chr3,LOC_Os03g17570,LOC_Os03g17570.3,9759479,9768656,-,N,Y,Y,response regulator receiver domain containing protein  expressed
Chr3,LOC_Os03g17570,LOC_Os03g17570.1,9759479,9768690,-,N,Y,N,response regulator receiver domain containing protein  expressed
Chr3,LOC_Os03g17570,LOC_Os03g17570.2,9759479,9768690,-,N,Y,N,response regulator receiver domain containing protein  expressed
Chr3,LOC_Os03g17580,LOC_Os03g17580.1,9781434,9782590,-,N,Y,Y,ribosomal protein L10  putative  expressed
Chr3,LOC_Os03g17590,LOC_Os03g17590.1,9783786,9788821,-,N,Y,Y,cat eye syndrome critical region protein 5 precursor  putative  expressed
Chr3,LOC_Os03g17600,LOC_Os03g17600.1,9788873,9791862,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g17634,LOC_Os03g17634.1,9797352,9822129,-,N,Y,Y,PPR repeat domain containing protein  putative  expressed
Chr3,LOC_Os03g17610,LOC_Os03g17610.1,9797352,9799915,+,N,Y,Y,OsTOP6A3 - Topoisomerase 6 subunit A homolog 3  expressed
Chr3,LOC_Os03g17660,LOC_Os03g17660.2,9822716,9826979,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g17660,LOC_Os03g17660.1,9822716,9826643,+,N,Y,N,expressed protein
Chr3,LOC_Os03g17670,LOC_Os03g17670.1,9828148,9828898,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g17680,LOC_Os03g17680.1,9832662,9833183,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g17690,LOC_Os03g17690.2,9843327,9846747,+,N,Y,N,OsAPx1 - Cytosolic Ascorbate Peroxidase encoding gene 1-8  expressed
Chr3,LOC_Os03g17690,LOC_Os03g17690.1,9843327,9846747,+,N,Y,Y,OsAPx1 - Cytosolic Ascorbate Peroxidase encoding gene 1-8  expressed
Chr3,LOC_Os03g17700,LOC_Os03g17700.1,9847700,9850473,-,N,Y,Y,CGMC_MAPKCGMC_2_ERK.2 - CGMC includes CDA  MAPK  GSK3  and CLKC kinases  expressed
Chr3,LOC_Os03g17710,LOC_Os03g17710.2,9852711,9856043,-,N,Y,N,splicing factor  arginine/serine-rich  putative  expressed
Chr3,LOC_Os03g17710,LOC_Os03g17710.1,9852712,9856043,-,N,Y,Y,splicing factor  arginine/serine-rich  putative  expressed
Chr3,LOC_Os03g17720,LOC_Os03g17720.1,9860450,9860872,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g17730,LOC_Os03g17730.1,9863815,9868777,+,N,Y,Y,P-protein  putative  expressed
Chr3,LOC_Os03g17740,LOC_Os03g17740.1,9872205,9876595,+,N,Y,Y,transporter  putative  expressed
Chr3,LOC_Os03g17750,LOC_Os03g17750.1,9877003,9877391,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g17760,LOC_Os03g17760.1,9878025,9880930,-,N,Y,Y,RNA recognition motif containing protein  putative  expressed
Chr3,LOC_Os03g17770,LOC_Os03g17770.1,9890412,9891425,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g17780,LOC_Os03g17780.1,9893421,9896633,+,N,Y,Y,WD domain  G-beta repeat domain containing protein  expressed
Chr3,LOC_Os03g17790,LOC_Os03g17790.1,9899758,9900400,-,N,Y,Y,OsRCI2-5 - Putative low temperature and salt responsive protein  expressed
Chr3,LOC_Os03g17800,LOC_Os03g17800.1,9904420,9907008,-,N,Y,Y,phosphatidylinositol transfer protein alpha isoform  putative  expressed
Chr3,LOC_Os03g17810,LOC_Os03g17810.1,9915938,9917286,-,N,Y,Y,DUF260 domain containing protein  putative  expressed
Chr3,LOC_Os03g17820,LOC_Os03g17820.1,9921045,9922834,-,N,N,Y,hypothetical protein
Chr3,LOC_Os03g17830,LOC_Os03g17830.1,9929471,9929992,+,Y,Y,Y,retrotransposon protein  putative  Ty3-gypsy subclass  expressed
Chr3,LOC_Os03g17840,LOC_Os03g17840.1,9933582,9940058,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g17850,LOC_Os03g17850.1,9946381,9952426,+,N,Y,Y,glycosyltransferase family 43 protein  putative  expressed
Chr3,LOC_Os03g17860,LOC_Os03g17860.1,9952788,9955138,-,N,Y,Y,OsPDIL5-1  protein disulfide isomerase PDIL5-1  expressed
Chr3,LOC_Os03g17860,LOC_Os03g17860.2,9953812,9955138,-,N,Y,N,OsPDIL5-1  protein disulfide isomerase PDIL5-1  expressed
Chr3,LOC_Os03g17870,LOC_Os03g17870.1,9957429,9958013,+,N,Y,Y,metallothionein  putative  expressed
Chr3,LOC_Os03g17880,LOC_Os03g17880.1,9960708,9961503,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g17890,LOC_Os03g17890.1,9965373,9965781,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g17900,LOC_Os03g17900.1,9972495,9977764,+,N,Y,Y,hydrolase  alpha/beta fold family protein  putative  expressed
Chr3,LOC_Os03g17910,LOC_Os03g17910.1,9978906,9981030,+,N,Y,Y,kinesin like protein  putative  expressed
Chr3,LOC_Os03g17920,LOC_Os03g17920.1,9981239,9986561,+,N,Y,Y,RNA pseudouridine synthase  putative  expressed
Chr3,LOC_Os03g17920,LOC_Os03g17920.2,9981239,9986561,+,N,Y,N,RNA pseudouridine synthase  putative  expressed
Chr3,LOC_Os03g17920,LOC_Os03g17920.3,9981700,9986677,+,N,Y,N,RNA pseudouridine synthase  putative  expressed
Chr3,LOC_Os03g17930,LOC_Os03g17930.3,9987160,9990388,+,N,Y,N,alpha-taxilin  putative  expressed
Chr3,LOC_Os03g17930,LOC_Os03g17930.1,9987160,9990388,+,N,Y,Y,alpha-taxilin  putative  expressed
Chr3,LOC_Os03g17930,LOC_Os03g17930.2,9987160,9990377,+,N,Y,N,alpha-taxilin  putative  expressed
Chr3,LOC_Os03g17940,LOC_Os03g17940.1,9990512,9993307,-,N,Y,Y,phosphatase  putative  expressed
Chr3,LOC_Os03g17950,LOC_Os03g17950.1,9994917,9998913,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g17960,LOC_Os03g17960.1,9999633,10002142,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g17970,LOC_Os03g17970.1,10003190,10003644,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g17980,LOC_Os03g17980.2,10006387,10012024,+,N,Y,N,CAMK_KIN1/SNF1/Nim1_like_AMPKh.2 - CAMK includes calcium/calmodulin depedent protein kinases  expressed
Chr3,LOC_Os03g17980,LOC_Os03g17980.1,10006811,10011946,+,N,Y,Y,CAMK_KIN1/SNF1/Nim1_like_AMPKh.2 - CAMK includes calcium/calmodulin depedent protein kinases  expressed
Chr3,LOC_Os03g17990,LOC_Os03g17990.1,10016468,10019739,+,N,Y,Y,Yip1 domain containing protein  expressed
Chr3,LOC_Os03g17990,LOC_Os03g17990.2,10016479,10019739,+,N,Y,N,Yip1 domain containing protein  expressed
Chr3,LOC_Os03g18000,LOC_Os03g18000.1,10024221,10024787,+,N,Y,Y,phosphoinositide-specific phospholipase C  putative  expressed
Chr3,LOC_Os03g18010,LOC_Os03g18010.1,10025401,10027931,+,N,Y,Y,phospholipase C  putative  expressed
Chr3,LOC_Os03g18020,LOC_Os03g18020.1,10028105,10029116,+,N,Y,Y,rhodanese-like family protein  putative  expressed
Chr3,LOC_Os03g18030,LOC_Os03g18030.1,10038840,10044429,-,N,Y,Y,leucoanthocyanidin dioxygenase  putative  expressed
Chr3,LOC_Os03g18030,LOC_Os03g18030.2,10038840,10044429,-,N,Y,N,leucoanthocyanidin dioxygenase  putative  expressed
Chr3,LOC_Os03g18040,LOC_Os03g18040.1,10044705,10045796,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g18050,LOC_Os03g18050.1,10057658,10058281,+,N,Y,Y,OsSAUR13 - Auxin-responsive SAUR gene family member  expressed
Chr3,LOC_Os03g18060,LOC_Os03g18060.1,10062717,10071657,-,Y,Y,Y,transposon protein  putative  unclassified  expressed
Chr3,LOC_Os03g18070,LOC_Os03g18070.1,10080248,10083451,-,N,Y,Y,omega-3 fatty acid desaturase  chloroplast precursor  putative  expressed
Chr3,LOC_Os03g18080,LOC_Os03g18080.2,10090149,10097873,-,N,Y,N,SacI homology domain containing protein  expressed
Chr3,LOC_Os03g18080,LOC_Os03g18080.1,10090149,10097873,-,N,Y,Y,SacI homology domain containing protein  expressed
Chr3,LOC_Os03g18090,LOC_Os03g18090.1,10100521,10100940,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g18100,LOC_Os03g18100.1,10102014,10102703,-,N,N,Y,hypothetical protein
Chr3,LOC_Os03g18110,LOC_Os03g18110.1,10105981,10108026,+,N,Y,Y, proteins of unknown function domain containing protein  putative  expressed
Chr3,LOC_Os03g18120,LOC_Os03g18120.1,10116219,10120924,+,N,Y,Y, proteins of unknown function domain containing protein  expressed
Chr3,LOC_Os03g18130,LOC_Os03g18130.3,10119873,10123462,-,N,Y,N,asparagine synthetase  putative  expressed
Chr3,LOC_Os03g18130,LOC_Os03g18130.4,10119873,10124384,-,N,Y,N,asparagine synthetase  putative  expressed
Chr3,LOC_Os03g18130,LOC_Os03g18130.2,10119873,10123725,-,N,Y,N,asparagine synthetase  putative  expressed
Chr3,LOC_Os03g18130,LOC_Os03g18130.1,10119873,10124384,-,N,Y,Y,asparagine synthetase  putative  expressed
Chr3,LOC_Os03g18140,LOC_Os03g18140.1,10147977,10153118,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g18150,LOC_Os03g18150.1,10163441,10165477,+,N,Y,Y,protein phosphatase 2C  putative  expressed
Chr3,LOC_Os03g18160,LOC_Os03g18160.1,10171789,10174514,+,N,Y,Y,mitochondrial carrier protein  putative  expressed
Chr3,LOC_Os03g18170,LOC_Os03g18170.1,10184582,10187474,+,N,Y,Y,STE_MEKK_ste11_MAP3K.13 - STE kinases include homologs to sterile 7  sterile 11 and sterile 20 from yeast  expressed
Chr3,LOC_Os03g18180,LOC_Os03g18180.1,10187429,10190331,-,N,Y,Y,ranBP1 domain containing protein  expressed
Chr3,LOC_Os03g18190,LOC_Os03g18190.1,10192116,10202141,-,N,Y,Y,importin subunit beta  putative  expressed
Chr3,LOC_Os03g18200,LOC_Os03g18200.1,10204819,10210306,+,N,Y,Y,heat shock protein DnaJ  putative  expressed
Chr3,LOC_Os03g18200,LOC_Os03g18200.2,10205250,10208503,+,N,Y,N,heat shock protein DnaJ  putative  expressed
Chr3,LOC_Os03g18210,LOC_Os03g18210.1,10212391,10215769,+,N,Y,Y,basic helix-loop-helix  putative  expressed
Chr3,LOC_Os03g18220,LOC_Os03g18220.1,10217796,10220748,-,N,Y,Y,pyruvate decarboxylase isozyme 2  putative  expressed
Chr3,LOC_Os03g18220,LOC_Os03g18220.2,10217802,10220748,-,N,Y,N,pyruvate decarboxylase isozyme 2  putative  expressed
Chr3,LOC_Os03g18230,LOC_Os03g18230.1,10224027,10225034,+,N,Y,Y,expressed protein
Chr3,LOC_Os03g18250,LOC_Os03g18250.1,10230612,10231357,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g18260,LOC_Os03g18260.1,10233499,10234410,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g18264,LOC_Os03g18264.1,10235548,10240442,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g18270,LOC_Os03g18270.1,10241249,10246039,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g18290,LOC_Os03g18290.1,10252143,10254061,-,N,Y,Y,expressed protein
Chr3,LOC_Os03g18300,LOC_Os03g18300.1,10255348,10257715,+,N,Y,Y,chloroplast unusual positioning protein  putative  expressed
Chr3,LOC_Os03g18310,LOC_Os03g18310.1,10258610,10271173,+,N,Y,Y,6PF-2-K/Fru-2 6-P2ASE liver isozyme  putative  expressed
